SERVICE_ID,TITLE,NAME,RATING
2693,"There is a date of the last update of the agreements. This service is only available to users over a certain age. Minors must have the authorization of their legal guardians to use the service. The service claims to be GDPR compliant for European users. The service is provided 'as is' and to be used at your sole risk. The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service. The service does not guarantee accuracy or reliability of the information provided. You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service. Blocking first party cookies may limit your ability to use the service",Paradox Interactive,B
2695,"Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.. There is a date of the last update of the agreements. You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting. The service is provided 'as is' and to be used at your sole risk. This service does not guarantee that it or the products obtained through it meet your expectations or requirements. The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service. Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision. Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder. You waive your right to a class action.. This service can use your content for all their existing and future services. You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service. The service claims to be CCPA compliant for California users. Personal information that is shared outside its jurisdiction is processed according to the original jurisdiction’s data protection standards. The service claims to be GDPR compliant for European users. Your personal data is used for advertising. You maintain ownership of your content. The service has non-exclusive use of your content. Your content can be licensed to third parties. Your content can be distributed through any media known now or in the future. You shall not interfere with another person's enjoyment of the service. Per the service's terms, you may not express negative opinions about them. If you are the target of a copyright holder's take down notice, this service gives you the opportunity to defend yourself. Many different types of personal data are collected. Extra data may be collected about you through promotions. You are forced into binding arbitration in case of disputes. Third-party cookies are used for statistics.  You are being tracked via social media cookies/pixels. Third-party cookies are used for advertising. This service may collect, use, and share location data. This service receives your precise location through GPS coordinates. Information is gathered about you through third parties. This service gives your personal data to third parties involved in its operation. This service shares your personal data with third parties that are not essential to its operation. Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction. Your Personal data may be sold unless you opt out",Vox Media,E
2697,"This service is only available to users over a certain age. There is a date of the last update of the agreements.  Terms may be changed any time at their discretion, without notice to you . Instead of asking directly, this Service will assume your consent merely from your usage.. You must provide your legal name, pseudonyms are not allowed. You are responsible for maintaining the security of your account and for the activities on your account. You agree not to use the service for illegal purposes. Spidering, crawling, or accessing the site through any automated means is not allowed. The publishing of personally identifiable information without the owner’s consent is not allowed. You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages. You are prohibited from attempting to gain unauthorized access to other computer systems. You shall not interfere with another person's enjoyment of the service. This service is only available for use individually and non-commercially.. Instructions are provided on how to submit a copyright claim. This service informs you that its Terms of Service does not apply to third party websites. You agree not to submit libelous, harassing or threatening content. The posting of pornographic content is prohibited. You waive your moral rights. A license is kept on user-generated content even after you close your account. The service has non-exclusive use of your content. Your content can be licensed to third parties. Your content can be distributed through any media known now or in the future. This service assumes no responsibility and liability for the contents of links to other websites. The service informs you that its privacy policy does not apply to third party websites. The service is not responsible for linked or (clearly) quoted content from third-party content providers. Your account can be deleted without prior notice and without a reason. The court of law governing the terms is in location X. You are forced into binding arbitration in case of disputes. You waive your right to a class action.. You have a reduced time period to take legal action against the service. This service does not guarantee that it or the products obtained through it meet your expectations or requirements. The service does not guarantee accuracy or reliability of the information provided. The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service. This service assumes no liability for any losses or damages resulting from any matter relating to the service. Any liability on behalf of the service is only limited to the fees you paid as a user. You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.. Defend, indemnify, hold harmless; survives termination. Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision. Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder. Details are provided about what kind of information they collect. Information is provided about how they collect personal data. Information is provided about how your personal data is used. Your personal data is used for advertising. This service gives your personal data to third parties involved in its operation. This service shares your personal data with third parties that are not essential to its operation. This service reserves the right to disclose your personal information without notifying you. Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction. Third-party cookies are used for advertising. You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting. You can opt out of targeted advertising. You can opt out of promotional communications. Many third parties are involved in operating the service. You must report to the service any unauthorized use of your account or any breach of security. There is a date of the last update of the agreements",Burger King,E
2699,"There is a date of the last update of the agreements. The service is provided 'as is' and to be used at your sole risk. You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service. There is a date of the last update of the agreements. Blocking first party cookies may limit your ability to use the service",HubSpot,B
2700,"There is a date of the last update of the agreements. You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting. This service is only available to users over a certain age",Ring LLC,B
2701,"This service is only available to users over a certain age. Instead of asking directly, this Service will assume your consent merely from your usage.. You authorise the service to charge a credit card supplied on re-occurring basis. You are entitled to a refund if certain thresholds or standards are not met by the service. You are responsible for maintaining the security of your account and for the activities on your account. The service is provided 'as is' and to be used at your sole risk. The service does not guarantee accuracy or reliability of the information provided. This service does not guarantee that it or the products obtained through it meet your expectations or requirements. Your use is throttled. User-generated content can be blocked or censored for any reason. This service assumes no liability for any losses or damages resulting from any matter relating to the service. You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service. The court of law governing the terms is in location X. You are forced into binding arbitration in case of disputes. You have a reduced time period to take legal action against the service. IP addresses of website visitors are not tracked. Only necessary logs are kept by the service to ensure quality. This service does not collect, use, or share location data. An anonymous payment method is offered. You can opt out of promotional communications. Your personal data is not sold. Third parties are involved in operating the service. The court of law governing the terms is in a jurisdiction that is friendlier to user privacy protection.. Blocking first party cookies may limit your ability to use the service. Third-party cookies are used for statistics. Third-party cookies are used for advertising. You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting. You can request access, correction and/or deletion of your data.  Terms may be changed any time at their discretion, without notice to you . Information is provided about security practices. This service gives your personal data to third parties involved in its operation. The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service. The service does not guarantee that software errors will be corrected. You authorise the service to charge a credit card supplied on re-occurring basis",ExpressVPN,B
2702,"There is a date of the last update of the agreements. Archives of their agreements are provided so that changes can be viewed over time. Your browser's Do Not Track (DNT) headers are respected. Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision. This service does not guarantee that it or the products obtained through it meet your expectations or requirements. The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service. You agree not to use the service for illegal purposes. The service does not guarantee accuracy or reliability of the information provided. Other applicable rules, terms, conditions or guidelines. The court of law governing the terms is in location X. Your account can be suspended for several reasons. Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder. This service informs you that its Terms of Service does not apply to third party websites. Your personal information is used for many different purposes. Details are provided about what kind of information they collect. Your account can be deleted without prior notice and without a reason. The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection.. You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages. Political discussions which are against the government-advocated value are prohibited. Your data is processed and stored in a country that is less friendly to user privacy protection. You must provide your identifiable information. You are responsible for maintaining the security of your account and for the activities on your account. You must report to the service any unauthorized use of your account or any breach of security",Douban,D
2705,"This service is only available for use individually and non-commercially.. Your account can be suspended for several reasons. The service is provided 'as is' and to be used at your sole risk. The service does not guarantee accuracy or reliability of the information provided. This service assumes no liability for any losses or damages resulting from any matter relating to the service. The service is not responsible for linked or (clearly) quoted content from third-party content providers.  Terms may be changed any time at their discretion, without notice to you . Instead of asking directly, this Service will assume your consent merely from your usage.. There is a date of the last update of the agreements. There is a date of the last update of the agreements. There is a date of the last update of the agreements",Weatheralex1 Hub,B
2706,"The service has a no refund policy. Your data may be processed and stored anywhere in the world. There is a date of the last update of the agreements. Instead of asking directly, this Service will assume your consent merely from your usage.. Blocking first party cookies may limit your ability to use the service.  Terms may be changed any time at their discretion, without notice to you ",tawk.to,B
2707,There is a date of the last update of the agreements. Your browser's Do Not Track (DNT) headers are respected. This service has a no refund policy with some exceptions,AstrillVPN,A
2712,"Your personal data is not sold. Third-party cookies are used for statistics. This Service provides a list of Third Parties involved in its operation.. You can request access, correction and/or deletion of your data. You can request access, correction and/or deletion of your data. There is a date of the last update of the agreements. This service is only available to users over a certain age. You can opt out of promotional communications. Instead of asking directly, this Service will assume your consent merely from your usage..  Terms may be changed any time at their discretion, without notice to you . You should revisit the terms periodically, although in case of material changes, the service will notify. This service has a no refund policy with some exceptions. You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",IPVanish,B
2716,"Third-party cookies are used for statistics. Your browser's Do Not Track (DNT) headers are respected. You can request access, correction and/or deletion of your data. Information is provided about security practices. An anonymous payment method is offered. Your personal data is aggregated into statistics. IP addresses of website visitors are not tracked. Third parties are involved in operating the service. You agree not to use the service for illegal purposes. You agree not to submit libelous, harassing or threatening content. The service is provided 'as is' and to be used at your sole risk. This service does not guarantee that it or the products obtained through it meet your expectations or requirements. The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service. You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.. You authorise the service to charge a credit card supplied on re-occurring basis. You are entitled to a refund if certain thresholds or standards are not met by the service. You have the right to leave this service at any time. The terms may be changed at any time, but you will receive notification of the changes. The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection.. You aren’t forced into binding arbitration in case of disputes. This service tracks which web page referred you to it. Only necessary logs are kept by the service to ensure quality. Your personal data is not sold. This service gives your personal data to third parties involved in its operation. You will be notified if personal data has been affected by data breaches. Information is provided about how they collect personal data. You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",CyberGhost,B
2718,"Your use is throttled. The service does not guarantee accuracy or reliability of the information provided. This service is only available for use individually and non-commercially.. You are responsible for maintaining the security of your account and for the activities on your account. The service is not responsible for linked or (clearly) quoted content from third-party content providers. You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages. Your content can be distributed through any media known now or in the future. A license is kept on user-generated content even after you close your account. The service has non-exclusive use of your content. The court of law governing the terms is in location X. The service is provided 'as is' and to be used at your sole risk. Your account can be suspended for several reasons. Your content can be deleted if you violate the terms. This service assumes no liability for any losses or damages resulting from any matter relating to the service. You have a reduced time period to take legal action against the service. You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service. Instructions are provided on how to submit a copyright claim. User accounts can be terminated after having been in breach of the terms of service repeatedly. They may stop providing the service at any time. The terms may be changed at any time, but you will receive notification of the changes. If you offer suggestions to the service, they may use that without your approval or compensation, but they do not become the owner. Your data may be processed and stored anywhere in the world. Many different types of personal data are collected. Your IP address is collected, which can be used to view your approximate location. You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting. This service tracks you on other websites. Information is gathered about you through third parties. This service tracks which web page referred you to it. This service shares your personal data with third parties that are not essential to its operation. Blocking first party cookies may limit your ability to use the service. You can opt out of targeted advertising. Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.. Third party cookies are employed, but with opt out instructions",Medscape,E
2727,"Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.. You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting. You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting. Third-party cookies are used for statistics. Third party cookies are employed, but with opt out instructions. Third-party cookies are used for advertising. There is a date of the last update of the agreements. You can request access, correction and/or deletion of your data. Your Personal data may be sold unless you opt out. You can request access, correction and/or deletion of your data. You can opt out of promotional communications. This service gives your personal data to third parties involved in its operation. Your IP address is collected, which can be used to view your approximate location. Your data may be processed and stored anywhere in the world. Logs are kept for an undefined period of time. This service tracks you on other websites",Okta,C
2729,You are responsible for maintaining the security of your account and for the activities on your account. Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.,Red Ventures,B
2730,Specific content can be deleted without reason and may be removed without prior notice. Usernames can be rejected or changed for any reason. The service is provided 'as is' and to be used at your sole risk,Elasticsearch,D
2731,The service is provided 'as is' and to be used at your sole risk,CactusVPN,
2732,The service informs you that its privacy policy does not apply to third party websites,Branded Surveys,
2733,There is a date of the last update of the agreements. The court of law governing the terms is in location X. You are forced into binding arbitration in case of disputes. You are responsible for maintaining the security of your account and for the activities on your account. Your content can be deleted if you violate the terms. Political discussions which are against the government-advocated value are prohibited. Blocking first party cookies may limit your ability to use the service. Your data is processed and stored in a country that is less friendly to user privacy protection. Details are provided about what kind of information they collect. Many different types of personal data are collected. Your personal information is used for many different purposes. The service does not guarantee accuracy or reliability of the information provided. You must provide your identifiable information. Your browsing history can be viewed by the service. App required for this service requires broad device permissions. You must report to the service any unauthorized use of your account or any breach of security,Netease Cloud Music,E
2734,"Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder. Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision. You agree not to use the service for illegal purposes. Per the service's terms, you may not express negative opinions about them. You are prohibited from attempting to gain unauthorized access to other computer systems. Your personal data may be used for marketing purposes. This service takes credit for your content. You are responsible for maintaining the security of your account and for the activities on your account. This service is only available for use individually and non-commercially.. The terms may be changed at any time, but you will receive notification of the changes. The court of law governing the terms is in location X. Political discussions which are against the government-advocated value are prohibited. Your personal data is aggregated into statistics. You will be notified about website maintenance. The service does not guarantee accuracy or reliability of the information provided. You agree to comply with the law of the service's country. Your data is processed and stored in a country that is less friendly to user privacy protection. Your content can be deleted if you violate the terms. Your account can be suspended for several reasons. You must provide your identifiable information",Chinese Software Developer Network,D
2735," Terms may be changed any time at their discretion, without notice to you . You have the right to leave this service at any time. Your personal data is not sold. There is a date of the last update of the agreements. The service is not responsible for linked or (clearly) quoted content from third-party content providers. Instead of asking directly, this Service will assume your consent merely from your usage.. Blocking first party cookies may limit your ability to use the service. The service does not guarantee accuracy or reliability of the information provided. This service assumes no liability for unauthorized access to your personal information. You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.",The Society for German Genealogy in Eastern Europe,B
2736,"The service is provided 'as is' and to be used at your sole risk. You have the right to leave this service at any time. You can retrieve an archive of your data. This service is only available to users over a certain age. You agree not to use the service for illegal purposes. This service is only available for use individually and non-commercially.. A complaint mechanism is provided for the handling of personal data. You will be notified if personal data has been affected by data breaches. Instead of asking directly, this Service will assume your consent merely from your usage.. Your IP address is collected, which can be used to view your approximate location. Instructions are provided on how to submit a copyright claim. If you are the target of a copyright holder's take down notice, this service gives you the opportunity to defend yourself.  You are being tracked via social media cookies/pixels. Third parties are involved in operating the service. Third parties used by the service are bound by confidentiality obligations. The service will only respond to government requests that are reasonable. This service reserves the right to disclose your personal information without notifying you. Spidering, crawling, or accessing the site through any automated means is not allowed. Specific content can be deleted without reason and may be removed without prior notice. You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.. The cookies used by this service do not contain information that would personally identify you. This service holds onto content that you've deleted. Defend, indemnify, hold harmless; survives termination. There is a date of the last update of the agreements",WikiTree,D
2737,Your personal information is used for many different purposes. Your personal information is used for many different purposes,Plaid,
2738,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting. The cookies used by this service do not contain information that would personally identify you. Third-party cookies are used for statistics. The service deletes tracking data after a period of time and allows you to opt out. Your browser's Do Not Track (DNT) headers are respected. Third party cookies are employed, but with opt out instructions. You can request access, correction and/or deletion of your data. There is a date of the last update of the agreements. The terms may be changed at any time, but you will receive notification of the changes. The terms may be changed at any time, but you will receive notification of the changes. IP addresses of website visitors are not tracked",EthanMcBloxxer,B
2741,"If you offer suggestions to the service, they become the owner of the ideas that you give them. Instead of asking directly, this Service will assume your consent merely from your usage.. You should revisit the terms periodically, although in case of material changes, the service will notify. You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages. You agree not to submit libelous, harassing or threatening content. Spidering, crawling, or accessing the site through any automated means is not allowed",Bloomberg L. P.,B
2743,"Details are provided about what kind of information they collect. Third-party cookies are used for statistics. Logs are deleted after a finite period of time. Information is provided about how your personal data is used. Only necessary logs are kept by the service to ensure quality.  Pseudonyms are allowed. An anonymous payment method is offered. Your personal data is not shared with third parties. You can request access, correction and/or deletion of your data. This service is only available to users over a certain age. This service is only available for use individually and non-commercially..  Terms may be changed any time at their discretion, without notice to you . You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages. Your account can be deleted without prior notice and without a reason. You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",TorGuard,B
2745,"There is a date of the last update of the agreements. When the service wants to change its terms, you are notified a week or more in advance.. This service is only available to users over a certain age. This service is only available for use individually and non-commercially.. You are responsible for maintaining the security of your account and for the activities on your account. This service assumes no liability for unauthorized access to your personal information. You authorise the service to charge a credit card supplied on re-occurring basis. You have the right to leave this service at any time. Spidering, crawling, or accessing the site through any automated means is not allowed. You will be notified about website maintenance. Your account can be deleted without prior notice and without a reason. This service does not guarantee that it or the products obtained through it meet your expectations or requirements. This service assumes no liability for any losses or damages resulting from any matter relating to the service. The court of law governing the terms is in location X. Many different types of personal data are collected. Private messages can be read. Information is gathered about you through third parties. This service may collect, use, and share location data. You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting. Your biometric data is collected. Information is provided about how they collect personal data. They store data on you even if you did not interact with the service. Your personal data may be used for marketing purposes. Your personal data is used to employ targeted third-party advertising. This service shares your personal data with third parties that are not essential to its operation. Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction. This service gives your personal data to third parties involved in its operation. You can request access, correction and/or deletion of your data. You can opt out of promotional communications. You can opt out of targeted advertising. Some personal data may be kept for business interests or legal obligations. Your data may be processed and stored anywhere in the world. The service reviews its privacy policy on a regular basis. This service still tracks you even if you opted out from tracking. Blocking first party cookies may limit your ability to use the service. Third-party cookies are used for statistics. Third-party cookies are used for advertising. Your profile is combined across various products. Your personal data is used for advertising. Tracking pixels are used in service-to-user communication.  You are being tracked via social media cookies/pixels. Details are provided about what kind of information they collect. Information is provided about how your personal data is used. A complaint mechanism is provided for the handling of personal data",Disney+,E
2746,"Many different types of personal data are collected. Your IP address is collected, which can be used to view your approximate location. This service receives your precise location through GPS coordinates. Details are provided about what kind of information they collect. Information is provided about how your personal data is used. Your personal data is aggregated into statistics. The service will only respond to government requests that are reasonable. This service shares your personal data with third parties that are not essential to its operation. You can opt out of providing personal information to third parties. First-party cookies are used. Blocking first party cookies may limit your ability to use the service. Information is provided about security practices. You are informed about the risk of publishing personal info online. This service assumes no responsibility and liability for the contents of links to other websites. The service informs you that its privacy policy does not apply to third party websites. You can request access, correction and/or deletion of your data. You can retrieve an archive of your data. You can limit how your information is used by third-parties and the service. A complaint mechanism is provided for the handling of personal data. The service reviews its privacy policy on a regular basis. There is a date of the last update of the agreements. Features of the website are made available under a free software license. You are allowed to quote their content with attribution. You agree not to submit libelous, harassing or threatening content. Alternative accounts are not allowed. You agree not to use the service for illegal purposes. You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages. Political discussions or campaining are prohibited. Other applicable rules, terms, conditions or guidelines. The terms for this service are easy to read. Per the service's terms, you may not express negative opinions about them. Other applicable rules, terms, conditions or guidelines",Arch Linux,B
2747,No need to register. You are not being tracked. Only temporary session cookies are used. Only necessary logs are kept by the service to ensure quality. An onion site accessible over Tor is provided,ToSBack,A
2748,"You are entitled to a refund if certain thresholds or standards are not met by the service. There is a date of the last update of the agreements. You are prohibited from attempting to gain unauthorized access to other computer systems. You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages. You agree not to use the service for illegal purposes. You agree not to submit libelous, harassing or threatening content. You shall not interfere with another person's enjoyment of the service. The service is provided 'as is' and to be used at your sole risk. This service assumes no liability for any losses or damages resulting from any matter relating to the service. The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service. Any liability on behalf of the service is only limited to the fees you paid as a user. You should revisit the terms periodically, although in case of material changes, the service will notify. Your account can be suspended for several reasons.  Pseudonyms are allowed. Only necessary logs are kept by the service to ensure quality. An anonymous payment method is offered. Third parties are involved in operating the service. Third-party cookies are used for statistics. The court of law governing the terms is in location X. Personal information that is shared outside its jurisdiction is processed according to the original jurisdiction’s data protection standards. The service is open-source",IVPN,B
2750,Accessibility to this service is guaranteed at 99% or more. Logs are deleted after a finite period of time. You are not being tracked,WorldVPN,A
2751,There is a date of the last update of the agreements. You must create an account to use this service. This service is only available to users over a certain age. You must report to the service any unauthorized use of your account or any breach of security. You must create an account to use this service. You are responsible for maintaining the security of your account and for the activities on your account. They may stop providing the service at any time. Your account can be deleted without prior notice and without a reason,SaferVPN,B
2754,"There is a date of the last update of the agreements. The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service. This service is only available to users over a certain age. Information is provided about security practices",Symplicity,B
2756," Terms may be changed any time at their discretion, without notice to you . Instead of asking directly, this Service will assume your consent merely from your usage.. This service is only available for use individually and non-commercially.. If you offer suggestions to the service, they may use that without your approval or compensation, but they do not become the owner. A license is kept on user-generated content even after you close your account. Your content can be distributed through any media known now or in the future. Your content can be deleted if you violate the terms. Your account can be deleted without prior notice and without a reason. Content you post may be edited by the service for any reason. The service is provided 'as is' and to be used at your sole risk. The service does not guarantee accuracy or reliability of the information provided. This service assumes no liability for any losses or damages resulting from any matter relating to the service. You are solely responsible for claims made against the service and agree to indemnify and hold harmless the service.. The court of law governing the terms is in location X. Your personal data is not sold. Details are provided about what kind of information they collect. Information is provided about how they collect personal data. Information is provided about how your personal data is used. Your IP address is collected, which can be used to view your approximate location. Only aggregate data is given to third parties. This service gives your personal data to third parties involved in its operation. You can opt out of promotional communications. You aren’t allowed to remove or edit user-generated content",Alzforum,D
2758,"Blocking first party cookies may limit your ability to use the service.  A list of all cookies set by the website is provided. First-party cookies are used. Third party cookies are employed, but with opt out instructions. The cookies used by this service do not contain information that would personally identify you. Third-party cookies are used for statistics. Instead of asking directly, this Service will assume your consent merely from your usage.. When the service wants to change its terms, you are notified a week or more in advance.. This service is only available for use individually and non-commercially.. The service does not guarantee accuracy or reliability of the information provided. This service assumes no liability for any losses or damages resulting from any matter relating to the service. You are prohibited from sending chain letters, junk mail, spam or any unsolicited messages. Spidering, crawling, or accessing the site through any automated means is not allowed. A license is kept on user-generated content even after you close your account. The service has non-exclusive use of your content. This service can use your content for all their existing and future services. The service is provided 'as is' and to be used at your sole risk. This service assumes no responsibility and liability for the contents of links to other websites. You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service. The court of law governing the terms is in location X. Details are provided about what kind of information they collect. Information is provided about how they collect personal data. Many different types of personal data are collected. Your IP address is collected, which can be used to view your approximate location. This service receives your precise location through GPS coordinates. Information is provided about how your personal data is used. Your data may be processed and stored anywhere in the world. Your personal information is used for many different purposes. This service shares your personal data with third parties that are not essential to its operation. Your personal data is used to employ targeted third-party advertising.  You are being tracked via social media cookies/pixels. You can opt out of promotional communications. A complaint mechanism is provided for the handling of personal data",XE.com,C
2760,"The service claims to be GDPR compliant for European users. Features of the website are made available under a free software license. The court of law governing the terms is in location X. Your personal data is not sold. This service offers a symbolic but nonbinding statement about a matter of opinion, ethics, society, or politics",Manjaro Linux,A
2768,"This service is only available to users over a certain age. Minors must have the authorization of their legal guardians to use the service. There is a date of the last update of the agreements. The service claims to be LGPD compliant for Brazilian users. The service claims to be GDPR compliant for European users. The service claims to be CCPA compliant for California users. The service is provided 'as is' and to be used at your sole risk. The terms may be changed at any time, but you will receive notification of the changes. You can request access, correction and/or deletion of your data. You can retrieve an archive of your data. The service claims to be GDPR compliant for European users",Unity,A
2773,"You must create an account to use this service. You must provide your identifiable information. When the service wants to change its terms, you are notified a week or more in advance.. You are responsible for maintaining the security of your account and for the activities on your account. The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service. You aren’t forced into binding arbitration in case of disputes. You have the right to leave this service at any time. The service claims to be GDPR compliant for European users. You can request access, correction and/or deletion of your data. You can opt out of promotional communications. Tracking pixels are used in service-to-user communication. You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting. Information is provided about security practices. Only necessary logs are kept by the service to ensure quality.  A list of all cookies set by the website is provided. Third-party cookies are used for statistics. Third-party cookies are used for advertising.  You are being tracked via social media cookies/pixels",Goose VPN,B
2776,Your browser's Do Not Track (DNT) headers are respected. The court of law governing the terms is in location X. Third-party cookies are used for statistics. Your personal data is not sold. This service is only available to users over a certain age. Your private content may be accessed by people working for the service. There is a date of the last update of the agreements,AdGuard Software Limited,B
2778,There is a date of the last update of the agreements. This service is only available to users over a certain age. The service is provided 'as is' and to be used at your sole risk,Webflow,
2781,Details are provided about what kind of information they collect,GNOME,
2790,"Third parties are not allowed to access your personal information without a legal basis. Your personal data is not sold. Third party cookies are employed, but with opt out instructions. The court of law governing the terms is in a jurisdiction that is friendlier to user privacy protection.. The service does not guarantee accuracy or reliability of the information provided. This service assumes no responsibility and liability for the contents of links to other websites",Commune de Val-de-Ruz,B
2795,"This service is only available to users over a certain age. You should revisit the terms periodically, although in case of material changes, the service will notify. An anonymous payment method is offered. You authorise the service to charge a credit card supplied on re-occurring basis. You are entitled to a refund if certain thresholds or standards are not met by the service. You are responsible for maintaining the security of your account and for the activities on your account. Your account can be suspended for several reasons. You shall not interfere with another person's enjoyment of the service. This service does not guarantee that it or the products obtained through it meet your expectations or requirements. The service provider makes no warranty regarding uninterrupted, timely, secure or error-free service. This service assumes no liability for any losses or damages resulting from any matter relating to the service. Any liability on behalf of the service is only limited to the fees you paid as a user. You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service. The court of law governing the terms is in a jurisdiction that is less friendly to user privacy protection.. Details are provided about what kind of information they collect. Information is provided about how your personal data is used. Only necessary logs are kept by the service to ensure quality. You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting. Your IP address is collected, which can be used to view your approximate location. Your personal data is aggregated into statistics. Your personal data may be used for marketing purposes. Third parties are involved in operating the service. This service gives your personal data to third parties involved in its operation. Third-party cookies are used for statistics. This service may collect, use, and share location data. Your personal data is used to employ targeted third-party advertising. This service shares your personal data with third parties that are not essential to its operation. This service reserves the right to disclose your personal information without notifying you. Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction. Your data may be processed and stored anywhere in the world. You can request access, correction and/or deletion of your data",Veepn,C
